id,category,title,authors,year,venue,doi,url,source_kind,cited_by_count,relevance_score,query,relevance,openalex_id,abstract
SRC-0213,allosteric_pocket_prediction,PASSer: fast and accurate prediction of protein allosteric sites,Hao Tian; Sian Xiao; Xi Jiang; Peng Tao,2023,Nucleic Acids Research,10.1093/nar/gkad303,https://doi.org/10.1093/nar/gkad303,article,67,138.54767,allosteric site prediction protein machine learning,scholarly source returned for targeted project query,https://openalex.org/W4367174467,"Allostery refers to the biological process by which an effector modulator binds to a protein at a site distant from the active site, known as allosteric site. Identifying allosteric sites is essential for discovering allosteric process and is considered a critical factor in allosteric drug development. To facilitate related research, we developed PASSer (Protein Allosteric Sites Server) at https://passer.smu.edu, a web application for fast and accurate allosteric site prediction and visualization. The website hosts three trained and published machine learning models: (i) an ensemble learning model with extreme gradient boosting and graph convolutional neural network, (ii) an automated machine learning model with AutoGluon and (iii) a learning-to-rank model with LambdaMART. PASSer accepts protein entries directly from the Protein Data Bank (PDB) or user-uploaded PDB files, and can conduct predictions within seconds. The results are presented in an interactive window that displays protein and pockets' structures, as well as a table that summarizes predictions of the top three pockets with the highest probabilities/scores. To date, PASSer has been visited over 49 000 times in over 70 "
SRC-0214,benchmark_datasets,GraphMAE: Self-Supervised Masked Graph Autoencoders,Zhenyu Hou; Xiao Liu; Yukuo Cen; Yuxiao Dong; Hongxia Yang; Chunjie Wang; Jie Tang,2022,Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,10.1145/3534678.3539321,https://doi.org/10.1145/3534678.3539321,article,530,45.70342,MoleculeNet benchmark molecular machine learning scaffold split,scholarly source returned for targeted project query,https://openalex.org/W4290876361,"Self-supervised learning (SSL) has been extensively explored in recent years. Particularly, generative SSL has seen emerging success in natural language processing and other fields, such as the wide adoption of BERT and GPT. Despite this, contrastive learning---which heavily relies on structural data augmentation and complicated training strategies---has been the dominant approach in graph SSL, while the progress of generative SSL on graphs, especially graph autoencoders (GAEs), has thus far not reached the potential as promised in other fields. In this paper, we identify and examine the issues that negatively impact the development of GAEs, including their reconstruction objective, training robustness, and error metric. We present a masked graph autoencoder GraphMAE (code is publicly available at https://github.com/THUDM/GraphMAE) that mitigates these issues for generative self-supervised graph learning. Instead of reconstructing structures, we propose to focus on feature reconstruction with both a masking strategy and scaled cosine error that benefit the robust training of GraphMAE. We conduct extensive experiments on 21 public datasets for three different graph learning tasks. T"
SRC-0215,fpocket,Large-Scale Comparison of Four Binding Site Detection Algorithms,Peter Schmidtke; Catherine Souaille; Frédéric Estienne; Nicolas Baurin; Romano T. Kroemer,2010,Journal of Chemical Information and Modeling,10.1021/ci1000289,https://doi.org/10.1021/ci1000289,article,91,133.98692,fpocket protein pocket detection,scholarly source returned for targeted project query,https://openalex.org/W2081201773,"A large-scale evaluation and comparison of four cavity detection algorithms was carried out. The algorithms SiteFinder, fpocket, PocketFinder, and SiteMap were evaluated on a protein test set containing 5416 protein-ligand complexes and 9900 apo forms, corresponding to a subset of the set used earlier for benchmarking the PocketFinder algorithm. For the holo structures, all four algorithms correctly identified a similar amount of pockets (around 95%). SiteFinder, using optimized parameters, SiteMap, and fpocket showed similar pocket ranking performance, which was defined by ranking the correct binding site on rank 1 of the predictions or within the first 5 ranks of the predictions. On the apo structures, PocketFinder especially and also SiteFinder (optimized parameters) performed best, identifying 96% and 84% of all binding sites, respectively. The fpocket program predicts binding sites most accurately among the algorithms evaluated here. SiteFinder needed an average calculation time of 1.6 s compared with 2 min for SiteMap and around 2 s for fpocket."
SRC-0216,md_validation,"Exploring the interaction mechanism between potential inhibitor and multi-target Mur enzymes of mycobacterium tuberculosis using molecular docking, molecular dynamics simulation, principal component analysis, free energy landscape, dynamic cross-correlation matrices, vector movements, and binding free energy calculation",Madhulata Kumari; Ruhar Singh; Naidu Subbarao,2021,Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2021.1989040,https://doi.org/10.1080/07391102.2021.1989040,article,71,135.55435,RMSF RMSD DCCM protein molecular dynamics analysis,scholarly source returned for targeted project query,https://openalex.org/W3207287796,". The multiple Mur enzymes involved in peptidoglycan biosynthesis play a key role in a cell's growth. Firstly, homology modeling was employed to construct the 3 D structure of the Mur enzymes. The computational approaches, including molecular docking and molecular dynamics simulations and MM-PBSA methods, were performed to explore the detailed interaction mechanism to evaluate the inhibitory activity against targeted proteins. The computational calculations revealed that the best-docked phytochemical compound (gallomyricitrin) inhibits the selected targets: Mur enzymes by forming stable hydrogen bonds. The analysis of RMSD, RMSF, Rg, PCA, DCCM, cross-correlation network, FEL, H-bond, and vector movement reveal that the docked complex of MurA, MurI, MurG, MurC, and MurE is more stable compared to MurB, MurF, MurD, and MurX docked complexes during MD simulations. Moreover, FEL exposed that gallomyricitrin stabilized to the minimum global energy of Mur Enzymes. The PCA, DCCM, and vector movements and binding free energy results provided further evidence for the stability of gallomyricitrin's interactions inside the binding sites by forming hydrogen bonds. The cross-correlation analysi"
SRC-0217,ligand_stability_md,Exploring cyclin-dependent kinase inhibitors: a comprehensive study in search of CDK-6 inhibitors using a pharmacophore modelling and dynamics approach,Bharath Kumar Chagaleti; Venkatesan Saravanan; Chitra Vellapandian; M. K. Kathiravan,2023,RSC Advances,10.1039/d3ra05672d,https://doi.org/10.1039/d3ra05672d,article,51,139.02187,molecular dynamics ligand stability protein ligand RMSD interactions,scholarly source returned for targeted project query,https://openalex.org/W4388777892,") and effective hydrogen bonds and hydrophobic interactions. The designed compounds demonstrated good ADMET profiles. Specifically, B6 and B18 showed low energy conformation (-7.8 kcal and -7.6 kcal), providing insights into target inhibition compared to the standard drug Palbociclib. Extensive molecular dynamics simulations confirmed the stability of these derivatives. Throughout the 100 ns simulation, the ligand-protein complexes maintained structural stability, with acceptable RMSD values. These compounds hold promise as potential leads in cancer therapy."
SRC-0218,protein_language_models,Evolutionary-scale prediction of atomic level protein structure with a language model,Zeming Lin; Halil Akin; Roshan Rao; Brian Hie; Zhongkai Zhu; Wenting Lu; Nikita Smetanin; Robert Verkuil,2022,bioRxiv (Cold Spring Harbor Laboratory),10.1101/2022.07.20.500902,https://doi.org/10.1101/2022.07.20.500902,preprint,532,42.31657,ESM-2 protein language model metagenomic atlas,scholarly source returned for targeted project query,https://openalex.org/W4286500588,"Abstract Artificial intelligence has the potential to open insight into the structure of proteins at the scale of evolution. It has only recently been possible to extend protein structure prediction to two hundred million cataloged proteins. Characterizing the structures of the exponentially growing billions of protein sequences revealed by large scale gene sequencing experiments would necessitate a break-through in the speed of folding. Here we show that direct inference of structure from primary sequence using a large language model enables an order of magnitude speed-up in high resolution structure prediction. Leveraging the insight that language models learn evolutionary patterns across millions of sequences, we train models up to 15B parameters, the largest language model of proteins to date. As the language models are scaled they learn information that enables prediction of the three-dimensional structure of a protein at the resolution of individual atoms. This results in prediction that is up to 60x faster than state-of-the-art while maintaining resolution and accuracy. Building on this, we present the ESM Metage-nomic Atlas. This is the first large-scale structural characte"
SRC-0219,benchmark_datasets,Prediction of catalytic residues using Support Vector Machine with selected protein sequence and structural properties,Н. В. Петрова; Cathy Wu,2006,BMC Bioinformatics,10.1186/1471-2105-7-312,https://doi.org/10.1186/1471-2105-7-312,article,127,126.35882,protein machine learning benchmark dataset structure function,scholarly source returned for targeted project query,https://openalex.org/W1561011671,"BACKGROUND: The number of protein sequences deriving from genome sequencing projects is outpacing our knowledge about the function of these proteins. With the gap between experimentally characterized and uncharacterized proteins continuing to widen, it is necessary to develop new computational methods and tools for functional prediction. Knowledge of catalytic sites provides a valuable insight into protein function. Although many computational methods have been developed to predict catalytic residues and active sites, their accuracy remains low, with a significant number of false positives. In this paper, we present a novel method for the prediction of catalytic sites, using a carefully selected, supervised machine learning algorithm coupled with an optimal discriminative set of protein sequence conservation and structural properties. RESULTS: To determine the best machine learning algorithm, 26 classifiers in the WEKA software package were compared using a benchmarking dataset of 79 enzymes with 254 catalytic residues in a 10-fold cross-validation analysis. Each residue of the dataset was represented by a set of 24 residue properties previously shown to be of functional relevance,"
SRC-0220,metrics,F-measure curves: A tool to visualize classifier performance under imbalance,Roghayeh Soleymani; Éric Granger; Giorgio Fumera,2019,Pattern Recognition,10.1016/j.patcog.2019.107146,https://doi.org/10.1016/j.patcog.2019.107146,article,77,132.72147,precision recall curve imbalanced datasets machine learning evaluation,scholarly source returned for targeted project query,https://openalex.org/W2995979568,
SRC-0221,cryptic_pocket_prediction,SARS-CoV-2 RBD antibodies that maximize breadth and resistance to escape,Tyler N. Starr; Nadine Czudnochowski; Zhuoming Liu; Fabrizia Zatta; Young‐Jun Park; Amin Addetia; Dora Pinto; Martina Beltramello,2021,Nature,10.1038/s41586-021-03807-6,https://doi.org/10.1038/s41586-021-03807-6,article,582,31.081207,cryptic pockets molecular dynamics detection review,scholarly source returned for targeted project query,https://openalex.org/W3179071715,
SRC-0222,protein_graph_construction,"Recent applications of deep learning and machine intelligence on in silico drug discovery: methods, tools and databases",Ahmet Süreyya Rifaioğlu; Heval Ataş; María Martin; Rengül Çetin-Atalay; Volkan Atalay; Tunca Doğan,2018,Briefings in Bioinformatics,10.1093/bib/bby061,https://doi.org/10.1093/bib/bby061,review,541,39.84756,protein graph construction graph neural networks residue contact edges,scholarly source returned for targeted project query,https://openalex.org/W2886544065,"The identification of interactions between drugs/compounds and their targets is crucial for the development of new drugs. In vitro screening experiments (i.e. bioassays) are frequently used for this purpose; however, experimental approaches are insufficient to explore novel drug-target interactions, mainly because of feasibility problems, as they are labour intensive, costly and time consuming. A computational field known as 'virtual screening' (VS) has emerged in the past decades to aid experimental drug discovery studies by statistically estimating unknown bio-interactions between compounds and biological targets. These methods use the physico-chemical and structural properties of compounds and/or target proteins along with the experimentally verified bio-interaction information to generate predictive models. Lately, sophisticated machine learning techniques are applied in VS to elevate the predictive performance. The objective of this study is to examine and discuss the recent applications of machine learning techniques in VS, including deep learning, which became highly popular after giving rise to epochal developments in the fields of computer vision and natural language proce"
SRC-0223,ligand_stability_md,Target specificity of selective bioactive compounds in blocking α-dystroglycan receptor to suppress Lassa virus infection: an &lt;i&gt;in&lt;/i&gt; &lt;i&gt;silico&lt;/i&gt; approach,Adittya Arefin; Tanzila Ismail Ema; Tamnia Islam; Md. Saddam Hossen; Tariqul Islam; Salauddin Al Azad; Md. Nasir Uddin Badal; Md. Aminul Islam,2021,Journal of Biomedical Research,10.7555/jbr.35.20210111,https://doi.org/10.7555/jbr.35.20210111,article,67,133.16815,molecular dynamics ligand stability protein ligand RMSD interactions,scholarly source returned for targeted project query,https://openalex.org/W3216753303,"Lassa hemorrhagic fever, caused by Lassa mammarenavirus (LASV) infection, accumulates up to 5000 deaths every year. Currently, there is no vaccine available to combat this disease. In this study, a library of 200 bioactive compounds was virtually screened to study their drug-likeness with the capacity to block the α-dystroglycan (α-DG) receptor and prevent LASV influx. Following rigorous absorption, distribution, metabolism, and excretion (ADME) and quantitative structure-activity relationship (QSAR) profiling, molecular docking was conducted with the top ligands against the α-DG receptor. The compounds chrysin, reticuline, and 3-caffeoylshikimic acid emerged as the top three ligands in terms of binding affinity. Post-docking analysis revealed that interactions with Arg76, Asn224, Ser259, and Lys302 amino acid residues of the receptor protein were important for the optimum binding affinity of ligands. Molecular dynamics simulation was performed comprehensively to study the stability of the protein-ligand complexes. In-depth assessment of root-mean-square deviation (RMSD), root mean square fluctuation (RMSF), polar surface area (PSA), B-Factor, radius of gyration (Rg), solvent acces"
SRC-0224,fpocket; pocket_volume_md,Improving protein-ligand binding site prediction accuracy by classification of inner pocket points using local features,Radoslav Krivák; David Hoksza,2015,Journal of Cheminformatics,10.1186/s13321-015-0059-5,https://doi.org/10.1186/s13321-015-0059-5,article,75,132.51537,fpocket protein pocket detection | pocket volume tracking molecular dynamics MDpocket,scholarly source returned for targeted project query,https://openalex.org/W2160544139,"BACKGROUND: Protein-ligand binding site prediction from a 3D protein structure plays a pivotal role in rational drug design and can be helpful in drug side-effects prediction or elucidation of protein function. Embedded within the binding site detection problem is the problem of pocket ranking - how to score and sort candidate pockets so that the best scored predictions correspond to true ligand binding sites. Although there exist multiple pocket detection algorithms, they mostly employ a fairly simple ranking function leading to sub-optimal prediction results. RESULTS: We have developed a new pocket scoring approach (named PRANK) that prioritizes putative pockets according to their probability to bind a ligand. The method first carefully selects pocket points and labels them by physico-chemical characteristics of their local neighborhood. Random Forests classifier is subsequently applied to assign a ligandability score to each of the selected pocket point. The ligandability scores are finally merged into the resulting pocket score to be used for prioritization of the putative pockets. With the used of multiple datasets the experimental results demonstrate that the application of o"
SRC-0225,ligand_stability_md,Targeting cyclin-dependent kinase 2 CDK2: Insights from molecular docking and dynamics simulation – A systematic computational approach to discover novel cancer therapeutics,Bharath Kumar Chagaleti; Shantha Kumar B.; Anjana G.V.; Rajakrishnan Rajagopal; Ahmed Alfarhan; Jesu Arockiaraj; Kathiravan Muthu Kumaradoss; S. Karthick Raja Namasivayam,2024,Computational Biology and Chemistry,10.1016/j.compbiolchem.2024.108134,https://doi.org/10.1016/j.compbiolchem.2024.108134,review,63,129.37888,molecular dynamics ligand stability protein ligand RMSD interactions,scholarly source returned for targeted project query,https://openalex.org/W4399997824,
SRC-0226,ligand_stability_md,Molecular docking and molecular dynamics simulation approach to screen natural compounds for inhibition of <i>Xanthomonas oryzae pv. Oryzae</i> by targeting peptide deformylase,Tushar Joshi; Tanuja Joshi; Priyanka Sharma; Subhash Chandra; Veena Pande,2020,Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2020.1719200,https://doi.org/10.1080/07391102.2020.1719200,article,113,119.6472,molecular dynamics ligand stability protein ligand RMSD interactions,scholarly source returned for targeted project query,https://openalex.org/W3002370709,"Xanthomonas oryzae pv. Oryzae (Xoo) causes bacterial leaf blight (BLB) of rice which results in a huge loss in production. Many chemicals are used to control BLB disease. However, these chemicals are toxic to the environments, animals and human beings. Thus, there is a demand to discover potential and safe natural pesticides to manage BLB disease successfully. Therefore, we screened a library of phytochemicals of different plants having antibacterial activity by targeting Peptide Deformylase (PDF) of Xoo using in silico techniques. A library of 318 phytochemicals was prepared and subjected to rigid and flexible molecular docking against PDF followed by molecular dynamics simulation and free energy analysis of protein-ligand complexes. The results of virtual screening showed that 14 compounds from different plants have good binding energy as compare to reference molecule (3 R)-2,3-dihydro[1,3] thiazolo [3,2 a]benzimidazol-3-ol) (-7.7 kcal mol−1). Out of 14 hit compounds, eight compounds that were selected based on binding energy were analyzed by Molecular dynamic (MD) simulation. Analysis of MD simulation revealed that eight compounds namely; Bisdemethoxycurcumin, Rosmarinic acid, P"
SRC-0227,fpocket,DeepPocket: Ligand Binding Site Detection and Segmentation using 3D Convolutional Neural Networks,Rishal Aggarwal; Akash Gupta; Vineeth Chelur; C. V. Jawahar; U. Deva Priyakumar,2021,Journal of Chemical Information and Modeling,10.1021/acs.jcim.1c00799,https://doi.org/10.1021/acs.jcim.1c00799,review,139,112.50776,fpocket protein pocket detection,scholarly source returned for targeted project query,https://openalex.org/W3165603781,"A structure-based drug design pipeline involves the development of potential drug molecules or ligands that form stable complexes with a given receptor at its binding site. A prerequisite to this is finding druggable and functionally relevant binding sites on the 3D structure of the protein. Although several methods for detecting binding sites have been developed beforehand, a majority of them surprisingly fail in the identification and ranking of binding sites accurately. The rapid adoption and success of deep learning algorithms in various sections of structural biology beckons the usage of such algorithms for accurate binding site detection. As a combination of geometry based software and deep learning, we report a novel framework, DeepPocket that utilizes 3D convolutional neural networks for the rescoring of pockets identified by Fpocket and further segments these identified cavities on the protein surface. Apart from this, we also propose another data set SC6K containing protein structures submitted in the Protein Data Bank (PDB) from January 1st, 2018, until February 28th, 2020, for ligand binding site (LBS) detection. DeepPocket's results on various binding site data sets an"
SRC-0228,docking; gnina,Virtual Screening with Gnina 1.0,Jocelyn Sunseri; David Ryan Koes,2021,Molecules,10.3390/molecules26237369,https://doi.org/10.3390/molecules26237369,article,49,130.47879,GNINA deep learning molecular docking protein ligand | protein ligand docking deep learning GNINA AutoDock Vina,scholarly source returned for targeted project query,https://openalex.org/W4206018883,"Virtual screening-predicting which compounds within a specified compound library bind to a target molecule, typically a protein-is a fundamental task in the field of drug discovery. Doing virtual screening well provides tangible practical benefits, including reduced drug development costs, faster time to therapeutic viability, and fewer unforeseen side effects. As with most applied computational tasks, the algorithms currently used to perform virtual screening feature inherent tradeoffs between speed and accuracy. Furthermore, even theoretically rigorous, computationally intensive methods may fail to account for important effects relevant to whether a given compound will ultimately be usable as a drug. Here we investigate the virtual screening performance of the recently released Gnina molecular docking software, which uses deep convolutional networks to score protein-ligand structures. We find, on average, that Gnina outperforms conventional empirical scoring. The default scoring in Gnina outperforms the empirical AutoDock Vina scoring function on 89 of the 117 targets of the DUD-E and LIT-PCBA virtual screening benchmarks with a median 1% early enrichment factor that is more than"
SRC-0229,equivariant_networks,DeePMD-kit v2: A software package for deep potential models,Jinzhe Zeng; Duo Zhang; Denghui Lu; Pinghui Mo; Zeyu Li; Yixiao Chen; Marián Rynik; Liang Huang,2023,The Journal of Chemical Physics,10.1063/5.0155600,https://doi.org/10.1063/5.0155600,article,510,37.07198,equivariant graph neural network protein molecules SE(3),scholarly source returned for targeted project query,https://openalex.org/W4383995031,"DeePMD-kit is a powerful open-source software package that facilitates molecular dynamics simulations using machine learning potentials known as Deep Potential (DP) models. This package, which was released in 2017, has been widely used in the fields of physics, chemistry, biology, and material science for studying atomistic systems. The current version of DeePMD-kit offers numerous advanced features, such as DeepPot-SE, attention-based and hybrid descriptors, the ability to fit tensile properties, type embedding, model deviation, DP-range correction, DP long range, graphics processing unit support for customized operators, model compression, non-von Neumann molecular dynamics, and improved usability, including documentation, compiled binary packages, graphical user interfaces, and application programming interfaces. This article presents an overview of the current major version of the DeePMD-kit package, highlighting its features and technical details. Additionally, this article presents a comprehensive procedure for conducting molecular dynamics as a representative application, benchmarks the accuracy and efficiency of different models, and discusses ongoing developments."
SRC-0230,protein_language_models,Combining protein sequences and structures with transformers and equivariant graph neural networks to predict protein function,Frimpong Boadu; Hongyuan Cao; Jianlin Cheng,2023,Bioinformatics,10.1093/bioinformatics/btad208,https://doi.org/10.1093/bioinformatics/btad208,article,69,124.81217,ESM protein language model structure function prediction,scholarly source returned for targeted project query,https://openalex.org/W4382632527,"MOTIVATION: Millions of protein sequences have been generated by numerous genome and transcriptome sequencing projects. However, experimentally determining the function of the proteins is still a time consuming, low-throughput, and expensive process, leading to a large protein sequence-function gap. Therefore, it is important to develop computational methods to accurately predict protein function to fill the gap. Even though many methods have been developed to use protein sequences as input to predict function, much fewer methods leverage protein structures in protein function prediction because there was lack of accurate protein structures for most proteins until recently. RESULTS: We developed TransFun-a method using a transformer-based protein language model and 3D-equivariant graph neural networks to distill information from both protein sequences and structures to predict protein function. It extracts feature embeddings from protein sequences using a pre-trained protein language model (ESM) via transfer learning and combines them with 3D structures of proteins predicted by AlphaFold2 through equivariant graph neural networks. Benchmarked on the CAFA3 test dataset and a new tes"
SRC-0231,allosteric_pocket_prediction,PASSer2.0: Accurate Prediction of Protein Allosteric Sites Through Automated Machine Learning,Sian Xiao; Hao Tian; Peng Tao,2021,ChemRxiv,10.26434/chemrxiv-2021-q4319,https://doi.org/10.26434/chemrxiv-2021-q4319,preprint,1,138.24287,allosteric site prediction protein machine learning,scholarly source returned for targeted project query,https://openalex.org/W4243337935,"Allostery is a fundamental process in regulating proteins’ activity. The discovery, design and development of allosteric drugs demand for better identification of allosteric sites. Several computational methods have been developed previously to predict allosteric sites using static pocket features and protein dynamics. Here, we present a computational model using automated machine learning for allosteric site prediction. Our model, PASSer2.0, advanced the previous results and performed well across multiple indicators with 89.2% of allosteric pockets appeared among the top 3 positions. The trained machine learning model has been integrated with the Protein Allosteric Sites Server (https://passer.smu.edu) to facilitate allosteric drug discovery."
SRC-0232,allosteric_pocket_prediction,PASSer2.0: Accurate Prediction of Protein Allosteric Sites Through Automated Machine Learning,Sian Xiao; Hao Tian; Peng Tao,2021,,10.33774/chemrxiv-2021-q4319-v2,https://doi.org/10.33774/chemrxiv-2021-q4319-v2,preprint,1,137.86407,allosteric site prediction protein machine learning,scholarly source returned for targeted project query,https://openalex.org/W4226432820,"Allostery is a fundamental process in regulating proteins’ activity. The discovery, design and development of allosteric drugs demand for better identification of allosteric sites. Several computational methods have been developed previously to predict allosteric sites using static pocket features and protein dynamics. Here, we present a computational model using automated machine learning for allosteric site prediction. Our model, PASSer2.0, advanced the previous results and performed well across multiple indicators with 89.2% of allosteric pockets appeared among the top 3 positions. The trained machine learning model has been integrated with the Protein Allosteric Sites Server (https://passer.smu.edu) to facilitate allosteric drug discovery."
SRC-0233,allosteric_pocket_prediction,PASSer2.0: Accurate Prediction of Protein Allosteric Sites Through Automated Machine Learning,Sian Xiao; Hao Tian; Peng Tao,2021,ChemRxiv,10.26434/chemrxiv-2021-q4319-v2,https://doi.org/10.26434/chemrxiv-2021-q4319-v2,preprint,1,134.50299,allosteric site prediction protein machine learning,scholarly source returned for targeted project query,https://openalex.org/W4226314290,"Allostery is a fundamental process in regulating proteins’ activity. The discovery, design and development of allosteric drugs demand for better identification of allosteric sites. Several computational methods have been developed previously to predict allosteric sites using static pocket features and protein dynamics. Here, we present a computational model using automated machine learning for allosteric site prediction. Our model, PASSer2.0, advanced the previous results and performed well across multiple indicators with 89.2% of allosteric pockets appeared among the top 3 positions. The trained machine learning model has been integrated with the Protein Allosteric Sites Server (https://passer.smu.edu) to facilitate allosteric drug discovery."
SRC-0234,binding_site_prediction,Defining the Specificity Space of the Human Src Homology 2 Domain,Haiming Huang; Lei Li; Chenggang Wu; David Schibli; Karen Colwill; Sucan Ma; Chengjun Li; Protiva Roy,2007,Molecular & Cellular Proteomics,10.1074/mcp.m700312-mcp200,https://doi.org/10.1074/mcp.m700312-mcp200,article,228,89.45257,ligand binding site prediction protein structure survey,scholarly source returned for targeted project query,https://openalex.org/W2164076798,"Src homology 2 (SH2) domains are the largest family of interaction modules encoded by the human genome to recognize tyrosine-phosphorylated sequences and thereby play pivotal roles in transducing and controlling cellular signals emanating from protein-tyrosine kinases. Different SH2 domains select for distinct phosphopeptides, and the function of a given SH2 domain is often dictated by the specific motifs that it recognizes. Therefore, deciphering the phosphotyrosyl peptide motif recognized by an SH2 domain is the key to understanding its cellular function. Here we cloned all 120 SH2 domains identified in the human genome and determined the phosphotyrosyl peptide binding properties of 76 SH2 domains by screening an oriented peptide array library. Of these 76, we defined the selectivity for SH2 domains and the binding motifs for SH2 identified a of binding are by the SH2 domain that for a to the the oriented peptide array we a for binding for to a the identified a of for identified a of for a function is binding that a the binding of a peptide to a given SH2 of the of the human SH2 domain the and a for of the for in Src homology 2 (SH2) domains are the largest family of interaction "
SRC-0235,enhanced_sampling,Protein conformational plasticity and complex ligand-binding kinetics explored by atomistic simulations and Markov models,Nuria Plattner; Frank Noé,2015,Nature Communications,10.1038/ncomms8653,https://doi.org/10.1038/ncomms8653,article,440,42.08393,metadynamics cryptic pocket molecular dynamics enhanced sampling,scholarly source returned for targeted project query,https://openalex.org/W2265661434,"Understanding the structural mechanisms of protein-ligand binding and their dependence on protein sequence and conformation is of fundamental importance for biomedical research. Here we investigate the interplay of conformational change and ligand-binding kinetics for the serine protease Trypsin and its competitive inhibitor Benzamidine with an extensive set of 150 μs molecular dynamics simulation data, analysed using a Markov state model. Seven metastable conformations with different binding pocket structures are found that interconvert at timescales of tens of microseconds. These conformations differ in their substrate-binding affinities and binding/dissociation rates. For each metastable state, corresponding solved structures of Trypsin mutants or similar serine proteases are contained in the protein data bank. Thus, our wild-type simulations explore a space of conformations that can be individually stabilized by adding ligands or making suitable changes in protein sequence. These findings provide direct evidence of conformational plasticity in receptors."
SRC-0236,allosteric_pocket_prediction,"Allosteric Regulation at the Crossroads of New Technologies: Multiscale Modeling, Networks, and Machine Learning",Gennady M. Verkhivker; Steve Agajanian; Guang Hu; Peng Tao,2020,Frontiers in Molecular Biosciences,10.3389/fmolb.2020.00136,https://doi.org/10.3389/fmolb.2020.00136,review,76,113.66937,allosteric site prediction protein machine learning,scholarly source returned for targeted project query,https://openalex.org/W3041792613,"Allosteric regulation is a common mechanism employed by complex biomolecular systems for regulation of activity and adaptability in the cellular environment, serving as an effective molecular tool for cellular communication. As an intrinsic but elusive property, allostery is a ubiquitous phenomenon where binding or disturbing of a distal site in a protein can functionally control its activity and is considered as the ""second secret of life."" The fundamental biological importance and complexity of these processes require a multi-faceted platform of synergistically integrated approaches for prediction and characterization of allosteric functional states, atomistic reconstruction of allosteric regulatory mechanisms and discovery of allosteric modulators. The unifying theme and overarching goal of allosteric regulation studies in recent years have been integration between emerging experiment and computational approaches and technologies to advance quantitative characterization of allosteric mechanisms in proteins. Despite significant advances, the quantitative characterization and reliable prediction of functional allosteric states, interactions, and mechanisms continue to present high"
SRC-0237,apo_holo_leakage; p2rank,PrankWeb 4: a modular web server for protein–ligand binding site prediction and downstream analysis,Lukáš Polák; Petr Škoda; Kamila Riedlová; Radoslav Krivák; Marián Novotný; David Hoksza,2025,Nucleic Acids Research,10.1093/nar/gkaf421,https://doi.org/10.1093/nar/gkaf421,article,40,119.849976,P2Rank machine learning ligand binding site prediction | apo holo protein machine learning data leakage binding site prediction,scholarly source returned for targeted project query,https://openalex.org/W4410480579,"Knowledge of protein-ligand binding sites (LBSs) is crucial for advancing our understanding of biology and developing practical applications in fields such as medicine or biotechnology. PrankWeb is a web server that allows users to predict LBSs from a given three-dimensional structure. It provides access to P2Rank, a state-of-the-art machine learning tool for binding site prediction. Here, we present a new version of PrankWeb enabling the development of both client- and server-side modules acting as postprocessing tasks on the predicted pockets. Furthermore, each module can be associated with a visualization module that acts on the results provided by both client- and server-side modules. This newly developed system was utilized to implement the ability to dock user-provided molecules into the predicted pockets using AutoDock Vina (server-side module) and to interactively visualize the predicted poses (visualization module). In addition to introducing a modular architecture, we revamped PrankWeb's interface to better support the modules and enhance user interaction between the 1D and 3D viewers. We introduced a new, faster P2Rank backend or user-friendly exports, including ChimeraX"
SRC-0238,md_validation,Targeting SARS-CoV-2 nucleocapsid oligomerization: Insights from molecular docking and molecular dynamics simulations,Shahzaib Ahamad; Dinesh Gupta; Vijay Kumar,2020,Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2020.1839563,https://doi.org/10.1080/07391102.2020.1839563,article,66,115.649796,RMSF RMSD DCCM protein molecular dynamics analysis,scholarly source returned for targeted project query,https://openalex.org/W3095537528,"The outbreak of COVID-19 caused by SARS-CoV-2 virus continually led to infect a large population worldwide. Currently, there is no specific viral protein-targeted therapeutics. The Nucleocapsid (N) protein of the SARS-CoV-2 virus is necessary for viral RNA replication and transcription. The C-terminal domain of N protein (CTD) involves in the self-assembly of N protein into a filament that is packaged into new virions. In this study, the CTD (PDB ID: 6WJI) was targeted for the identification of possible inhibitors of oligomerization of N protein. Herein, multiple computational approaches were employed to explore the potential mechanisms of binding and inhibitor activity of five antiviral drugs toward CTD. The five anti-N drugs studied in this work are 4E1RCat, Silmitasertib, TMCB, Sapanisertib, and Rapamycin. Among the five drugs, 4E1RCat displayed highest binding affinity (-10.95 kcal/mol), followed by rapamycin (-8.91 kcal/mol), silmitasertib (-7.89 kcal/mol), TMCB (-7.05 kcal/mol), and sapanisertib (-6.14 kcal/mol). Subsequently, stability and dynamics of the protein-drug complex were examined with molecular dynamics (MD) simulations. Overall, drug binding increases the stabilit"
